171056,Shot Chart Detail,21800500,134,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,1,16,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,17,63,1,0,20181225,GSW,LAL
171057,Shot Chart Detail,21800500,148,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,0,6,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,9,108,1,1,20181225,GSW,LAL
171058,Shot Chart Detail,21800500,231,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,6,42,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-5,177,1,0,20181225,GSW,LAL
171059,Shot Chart Detail,21800500,464,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,2,27,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,12,1,1,20181225,GSW,LAL
171060,Shot Chart Detail,21800500,487,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,0,27,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,13,75,1,1,20181225,GSW,LAL
171061,Shot Chart Detail,21800500,500,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,11,42,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,16,58,1,1,20181225,GSW,LAL
171062,Shot Chart Detail,21800500,526,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,9,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-197,200,1,1,20181225,GSW,LAL
171063,Shot Chart Detail,21800500,553,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,8,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,227,89,1,0,20181225,GSW,LAL
171064,Shot Chart Detail,21800500,582,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,6,15,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-19,41,1,0,20181225,GSW,LAL
171065,Shot Chart Detail,21800500,596,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,5,45,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,2,1,1,20181225,GSW,LAL
171066,Shot Chart Detail,21800500,613,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,3,54,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-143,218,1,0,20181225,GSW,LAL
